planet  transit_time 	error      	source         	ID             
Kepler-12b     2455469.99452  	0.00033        	space          	Kepler-12b_884_2010-09-30_KEPLER
Kepler-12b     2455474.43342  	0.0003         	space          	Kepler-12b_885_2010-10-04_KEPLER
Kepler-12b     2455478.8709   	0.00033        	space          	Kepler-12b_886_2010-10-09_KEPLER
Kepler-12b     2455483.3093   	0.00025        	space          	Kepler-12b_887_2010-10-13_KEPLER
Kepler-12b     2455487.74733  	0.00031        	space          	Kepler-12b_888_2010-10-18_KEPLER
Kepler-12b     2455492.1846   	0.00043        	space          	Kepler-12b_889_2010-10-22_KEPLER
Kepler-12b     2455496.62296  	0.0002         	space          	Kepler-12b_890_2010-10-27_KEPLER
Kepler-12b     2455501.06131  	0.00036        	space          	Kepler-12b_891_2010-10-31_KEPLER
Kepler-12b     2455505.49906  	0.00026        	space          	Kepler-12b_892_2010-11-04_KEPLER
Kepler-12b     2455509.93699  	0.00043        	space          	Kepler-12b_893_2010-11-09_KEPLER
Kepler-12b     2455514.37535  	0.00034        	space          	Kepler-12b_894_2010-11-13_KEPLER
Kepler-12b     2455518.81281  	0.00026        	space          	Kepler-12b_895_2010-11-18_KEPLER
Kepler-12b     2455527.68816  	0.00032        	space          	Kepler-12b_897_2010-11-27_KEPLER
Kepler-12b     2455536.56474  	0.00029        	space          	Kepler-12b_899_2010-12-06_KEPLER
Kepler-12b     2455541.00276  	0.00034        	space          	Kepler-12b_900_2010-12-10_KEPLER
Kepler-12b     2455545.44101  	0.0003         	space          	Kepler-12b_901_2010-12-14_KEPLER
Kepler-12b     2455549.87848  	0.00019        	space          	Kepler-12b_902_2010-12-19_KEPLER
Kepler-12b     2455643.07557  	0.00031        	space          	Kepler-12b_923_2011-03-22_KEPLER
Kepler-12b     2455647.51362  	0.00018        	space          	Kepler-12b_924_2011-03-27_KEPLER
Kepler-12b     2455651.95176  	0.00039        	space          	Kepler-12b_925_2011-03-31_KEPLER
Kepler-12b     2455656.3899   	0.00016        	space          	Kepler-12b_926_2011-04-04_KEPLER
Kepler-12b     2455660.82742  	0.00034        	space          	Kepler-12b_927_2011-04-09_KEPLER
Kepler-12b     2455665.2652   	0.00027        	space          	Kepler-12b_928_2011-04-13_KEPLER
Kepler-12b     2455669.7035   	0.00029        	space          	Kepler-12b_929_2011-04-18_KEPLER
Kepler-12b     2455674.14159  	0.00034        	space          	Kepler-12b_930_2011-04-22_KEPLER
Kepler-12b     2455683.01776  	0.00031        	space          	Kepler-12b_932_2011-05-01_KEPLER
Kepler-12b     2455687.45535  	0.00027        	space          	Kepler-12b_933_2011-05-05_KEPLER
Kepler-12b     2455691.89364  	0.00039        	space          	Kepler-12b_934_2011-05-10_KEPLER
Kepler-12b     2455696.33119  	0.00025        	space          	Kepler-12b_935_2011-05-14_KEPLER
Kepler-12b     2455700.76805  	0.00035        	space          	Kepler-12b_936_2011-05-19_KEPLER
Kepler-12b     2455705.20725  	0.00031        	space          	Kepler-12b_937_2011-05-23_KEPLER
Kepler-12b     2455709.64497  	0.0003         	space          	Kepler-12b_938_2011-05-28_KEPLER
Kepler-12b     2455714.08365  	0.00036        	space          	Kepler-12b_939_2011-06-01_KEPLER
Kepler-12b     2455722.95881  	0.00031        	space          	Kepler-12b_941_2011-06-10_KEPLER
Kepler-12b     2455727.3968   	0.0003         	space          	Kepler-12b_942_2011-06-14_KEPLER
Kepler-12b     2455740.711    	0.00027        	space          	Kepler-12b_945_2011-06-28_KEPLER
Kepler-12b     2455745.14875  	0.00027        	space          	Kepler-12b_946_2011-07-02_KEPLER
Kepler-12b     2455749.587    	0.00034        	space          	Kepler-12b_947_2011-07-07_KEPLER
Kepler-12b     2455754.0248   	0.00027        	space          	Kepler-12b_948_2011-07-11_KEPLER
Kepler-12b     2455758.46295  	0.00029        	space          	Kepler-12b_949_2011-07-15_KEPLER
Kepler-12b     2455767.33907  	0.00032        	space          	Kepler-12b_951_2011-07-24_KEPLER
Kepler-12b     2455771.77661  	0.00028        	space          	Kepler-12b_952_2011-07-29_KEPLER
Kepler-12b     2455776.21434  	0.00026        	space          	Kepler-12b_953_2011-08-02_KEPLER
Kepler-12b     2455780.65272  	0.00028        	space          	Kepler-12b_954_2011-08-07_KEPLER
Kepler-12b     2455785.09055  	0.00021        	space          	Kepler-12b_955_2011-08-11_KEPLER
Kepler-12b     2455789.52818  	0.0003         	space          	Kepler-12b_956_2011-08-16_KEPLER
Kepler-12b     2455793.96687  	0.00024        	space          	Kepler-12b_957_2011-08-20_KEPLER
Kepler-12b     2455798.4047   	0.00022        	space          	Kepler-12b_958_2011-08-24_KEPLER
Kepler-12b     2455807.28081  	0.0003         	space          	Kepler-12b_960_2011-09-02_KEPLER
Kepler-12b     2455811.7187   	0.00028        	space          	Kepler-12b_961_2011-09-07_KEPLER
Kepler-12b     2455816.15631  	0.00028        	space          	Kepler-12b_962_2011-09-11_KEPLER
Kepler-12b     2455820.59411  	0.00028        	space          	Kepler-12b_963_2011-09-16_KEPLER
Kepler-12b     2455825.03222  	0.00026        	space          	Kepler-12b_964_2011-09-20_KEPLER
Kepler-12b     2455829.46994  	0.00029        	space          	Kepler-12b_965_2011-09-24_KEPLER
Kepler-12b     2455838.34604  	0.00025        	space          	Kepler-12b_967_2011-10-03_KEPLER
Kepler-12b     2455842.78444  	0.0003         	space          	Kepler-12b_968_2011-10-08_KEPLER
Kepler-12b     2455847.2221   	0.00031        	space          	Kepler-12b_969_2011-10-12_KEPLER
Kepler-12b     2455851.66004  	0.00026        	space          	Kepler-12b_970_2011-10-17_KEPLER
Kepler-12b     2455856.09821  	0.00026        	space          	Kepler-12b_971_2011-10-21_KEPLER
Kepler-12b     2455860.536    	0.00037        	space          	Kepler-12b_972_2011-10-26_KEPLER
Kepler-12b     2455864.97416  	0.00031        	space          	Kepler-12b_973_2011-10-30_KEPLER
Kepler-12b     2455869.41191  	0.00023        	space          	Kepler-12b_974_2011-11-03_KEPLER
Kepler-12b     2455873.84987  	0.00023        	space          	Kepler-12b_975_2011-11-08_KEPLER
Kepler-12b     2455878.28782  	0.00027        	space          	Kepler-12b_976_2011-11-12_KEPLER
Kepler-12b     2455882.72597  	0.00038        	space          	Kepler-12b_977_2011-11-17_KEPLER
Kepler-12b     2455887.16377  	0.00032        	space          	Kepler-12b_978_2011-11-21_KEPLER
Kepler-12b     2455891.60188  	0.0003         	space          	Kepler-12b_979_2011-11-26_KEPLER
Kepler-12b     2455900.47727  	0.00029        	space          	Kepler-12b_981_2011-12-04_KEPLER
Kepler-12b     2455909.35337  	0.00033        	space          	Kepler-12b_983_2011-12-13_KEPLER
Kepler-12b     2455913.79162  	0.00026        	space          	Kepler-12b_984_2011-12-18_KEPLER
Kepler-12b     2455918.22941  	0.00026        	space          	Kepler-12b_985_2011-12-22_KEPLER
Kepler-12b     2455922.66735  	0.00029        	space          	Kepler-12b_986_2011-12-27_KEPLER
Kepler-12b     2455927.10545  	0.0003         	space          	Kepler-12b_987_2011-12-31_KEPLER
Kepler-12b     2456020.30293  	0.00032        	space          	Kepler-12b_1008_2012-04-02_KEPLER
Kepler-12b     2456024.74064  	0.00032        	space          	Kepler-12b_1009_2012-04-07_KEPLER
Kepler-12b     2456029.17849  	0.00028        	space          	Kepler-12b_1010_2012-04-11_KEPLER
Kepler-12b     2456033.6167   	0.00035        	space          	Kepler-12b_1011_2012-04-16_KEPLER
Kepler-12b     2456042.49218  	0.00027        	space          	Kepler-12b_1013_2012-04-24_KEPLER
Kepler-12b     2456046.93083  	0.00042        	space          	Kepler-12b_1014_2012-04-29_KEPLER
Kepler-12b     2456051.3682   	0.00036        	space          	Kepler-12b_1015_2012-05-03_KEPLER
Kepler-12b     2456055.80594  	0.00028        	space          	Kepler-12b_1016_2012-05-08_KEPLER
Kepler-12b     2456060.24399  	0.00031        	space          	Kepler-12b_1017_2012-05-12_KEPLER
Kepler-12b     2456069.12071  	0.00024        	space          	Kepler-12b_1019_2012-05-21_KEPLER
Kepler-12b     2456073.55786  	0.00032        	space          	Kepler-12b_1020_2012-05-26_KEPLER
Kepler-12b     2456073.559    	0.003          	etd            	Kepler-12b_1020_2012-05-26_1338022141_Juanjo_Gonzalez
Kepler-12b     2456082.43424  	0.00029        	space          	Kepler-12b_1022_2012-06-03_KEPLER
Kepler-12b     2456086.87208  	0.00027        	space          	Kepler-12b_1023_2012-06-08_KEPLER
Kepler-12b     2456091.30987  	0.00031        	space          	Kepler-12b_1024_2012-06-12_KEPLER
Kepler-12b     2456095.74779  	0.00026        	space          	Kepler-12b_1025_2012-06-17_KEPLER
Kepler-12b     2456100.18542  	0.00046        	space          	Kepler-12b_1026_2012-06-21_KEPLER
Kepler-12b     2456109.06185  	0.00025        	space          	Kepler-12b_1028_2012-06-30_KEPLER
Kepler-12b     2456113.50019  	0.00035        	space          	Kepler-12b_1029_2012-07-04_KEPLER
Kepler-12b     2456117.93747  	0.00028        	space          	Kepler-12b_1030_2012-07-09_KEPLER
Kepler-12b     2456131.25124  	0.00025        	space          	Kepler-12b_1033_2012-07-22_KEPLER
Kepler-12b     2456135.6893   	0.00025        	space          	Kepler-12b_1034_2012-07-27_KEPLER
Kepler-12b     2456140.12754  	0.00025        	space          	Kepler-12b_1035_2012-07-31_KEPLER
Kepler-12b     2456144.56573  	0.00034        	space          	Kepler-12b_1036_2012-08-05_KEPLER
Kepler-12b     2456149.00359  	0.00024        	space          	Kepler-12b_1037_2012-08-09_KEPLER
Kepler-12b     2456153.44144  	0.00024        	space          	Kepler-12b_1038_2012-08-13_KEPLER
Kepler-12b     2456157.87941  	0.00025        	space          	Kepler-12b_1039_2012-08-18_KEPLER
Kepler-12b     2456162.3175   	0.0003         	space          	Kepler-12b_1040_2012-08-22_KEPLER
Kepler-12b     2456166.75552  	0.00031        	space          	Kepler-12b_1041_2012-08-27_KEPLER
Kepler-12b     2456171.19347  	0.00018        	space          	Kepler-12b_1042_2012-08-31_KEPLER
Kepler-12b     2456175.63168  	0.00026        	space          	Kepler-12b_1043_2012-09-05_KEPLER
Kepler-12b     2456180.06961  	0.00031        	space          	Kepler-12b_1044_2012-09-09_KEPLER
Kepler-12b     2456184.5062   	0.0014         	etd            	Kepler-12b_1045_2012-09-14_1351142998_Christophe_Gillier,__Romain_Montaigut,__Serge_Golovanow
Kepler-12b     2456184.50746  	0.0003         	space          	Kepler-12b_1045_2012-09-14_KEPLER
Kepler-12b     2456188.94529  	0.00026        	space          	Kepler-12b_1046_2012-09-18_KEPLER
Kepler-12b     2456193.38357  	0.00031        	space          	Kepler-12b_1047_2012-09-22_KEPLER
Kepler-12b     2456197.82124  	0.00026        	space          	Kepler-12b_1048_2012-09-27_KEPLER
Kepler-12b     2456202.25906  	0.00023        	space          	Kepler-12b_1049_2012-10-01_KEPLER
Kepler-12b     2456211.13498  	0.00031        	space          	Kepler-12b_1051_2012-10-10_KEPLER
Kepler-12b     2456215.57313  	0.0002         	space          	Kepler-12b_1052_2012-10-15_KEPLER
Kepler-12b     2456220.01035  	0.00022        	space          	Kepler-12b_1053_2012-10-19_KEPLER
Kepler-12b     2456224.44889  	0.00025        	space          	Kepler-12b_1054_2012-10-23_KEPLER
Kepler-12b     2456228.88679  	0.00016        	space          	Kepler-12b_1055_2012-10-28_KEPLER
Kepler-12b     2456233.32496  	0.00027        	space          	Kepler-12b_1056_2012-11-01_KEPLER
Kepler-12b     2456242.20088  	0.00029        	space          	Kepler-12b_1058_2012-11-10_KEPLER
Kepler-12b     2456255.51454  	0.00032        	space          	Kepler-12b_1061_2012-11-24_KEPLER
Kepler-12b     2456259.95248  	0.0003         	space          	Kepler-12b_1062_2012-11-28_KEPLER
Kepler-12b     2456264.39029  	0.00028        	space          	Kepler-12b_1063_2012-12-02_KEPLER
Kepler-12b     2456273.26646  	0.00013        	space          	Kepler-12b_1065_2012-12-11_KEPLER
Kepler-12b     2456277.70434  	0.0002         	space          	Kepler-12b_1066_2012-12-16_KEPLER
Kepler-12b     2456282.14249  	0.00026        	space          	Kepler-12b_1067_2012-12-20_KEPLER
Kepler-12b     2456286.58031  	0.00027        	space          	Kepler-12b_1068_2012-12-25_KEPLER
Kepler-12b     2456291.01831  	0.00019        	space          	Kepler-12b_1069_2012-12-29_KEPLER
Kepler-12b     2456295.45599  	0.00025        	space          	Kepler-12b_1070_2013-01-02_KEPLER
Kepler-12b     2456299.89452  	0.00028        	space          	Kepler-12b_1071_2013-01-07_KEPLER
Kepler-12b     2456393.09209  	0.00037        	space          	Kepler-12b_1092_2013-04-10_KEPLER
Kepler-12b     2456397.52979  	0.00034        	space          	Kepler-12b_1093_2013-04-15_KEPLER
Kepler-12b     2456401.96764  	0.00035        	space          	Kepler-12b_1094_2013-04-19_KEPLER
Kepler-12b     2456406.4055   	0.00028        	space          	Kepler-12b_1095_2013-04-23_KEPLER
Kepler-12b     2456410.8434   	0.00027        	space          	Kepler-12b_1096_2013-04-28_KEPLER
Kepler-12b     2456490.73     	0.003          	etd            	Kepler-12b_1114_2013-07-17_1374116887_Paul_Benni
Kepler-12b     2456863.517    	0.003          	etd            	Kepler-12b_1198_2014-07-25_1411892163_Martin_Zíbar
Kepler-12b     2457502.581    	0.003          	etd            	Kepler-12b_1342_2016-04-24_1461661881_David_Molina,__Antoni_Vives_Sureda
Kepler-12b     2457502.5819   	0.0022         	etd            	Kepler-12b_1342_2016-04-24_1461492932_David_Molina
Kepler-12b     2459011.4933   	0.0015         	exoclock       	Kepler-12b_1682_2020-06-10_HRTobs_Lum_François_Regembal
Kepler-12b     2459082.4984   	0.0013         	exoclock       	Kepler-12b_1698_2020-08-20_Rasteau_Observatory_Clear_Yves_Jongen
Kepler-12b     2459122.439    	0.005          	exoclock       	Kepler-12b_1707_2020-09-29_HRTobs_Lum_François_Regembal
Kepler-12b     2459393.1573   	0.0023         	space          	Kepler-12b_1768_2021-06-27_TESS
Kepler-12b     2459397.5942   	0.0018         	exoclock       	Kepler-12b_1769_2021-07-02_Teide_R_Andrius_Bruzas
Kepler-12b     2459397.5961   	0.0016         	space          	Kepler-12b_1769_2021-07-02_TESS
Kepler-12b     2459402.0301   	0.0017         	space          	Kepler-12b_1770_2021-07-06_TESS
Kepler-12b     2459406.4709   	0.0027         	space          	Kepler-12b_1771_2021-07-10_TESS
Kepler-12b     2459410.9033   	0.0019         	space          	Kepler-12b_1772_2021-07-15_TESS
Kepler-12b     2459415.3445   	0.0018         	space          	Kepler-12b_1773_2021-07-19_TESS
Kepler-12b     2459424.2216   	0.0018         	space          	Kepler-12b_1775_2021-07-28_TESS
Kepler-12b     2459428.6565   	0.0024         	space          	Kepler-12b_1776_2021-08-02_TESS
Kepler-12b     2459437.5336   	0.0018         	space          	Kepler-12b_1778_2021-08-11_TESS
Kepler-12b     2459441.9711   	0.0019         	space          	Kepler-12b_1779_2021-08-15_TESS
Kepler-18d     2454961.15131  	0.0009         	space          	Kepler-18d_229_2009-05-09_KEPLER
Kepler-18d     2454990.8702   	0.00085        	space          	Kepler-18d_231_2009-06-08_KEPLER
Kepler-18d     2455005.7302   	0.0011         	space          	Kepler-18d_232_2009-06-23_KEPLER
Kepler-18d     2455020.5928   	0.0014         	space          	Kepler-18d_233_2009-07-08_KEPLER
Kepler-18d     2455035.44933  	0.00072        	space          	Kepler-18d_234_2009-07-22_KEPLER
Kepler-18d     2455065.1691   	0.0012         	space          	Kepler-18d_236_2009-08-21_KEPLER
Kepler-18d     2455080.0264   	0.001          	space          	Kepler-18d_237_2009-09-05_KEPLER
Kepler-18d     2455094.8855   	0.0011         	space          	Kepler-18d_238_2009-09-20_KEPLER
Kepler-18d     2455109.74388  	0.00091        	space          	Kepler-18d_239_2009-10-05_KEPLER
Kepler-18d     2455139.4671   	0.0035         	space          	Kepler-18d_241_2009-11-03_KEPLER
Kepler-18d     2455169.1773   	0.0011         	space          	Kepler-18d_243_2009-12-03_KEPLER
Kepler-18d     2455198.89376  	0.00098        	space          	Kepler-18d_245_2010-01-02_KEPLER
Kepler-18d     2455213.7522   	0.001          	space          	Kepler-18d_246_2010-01-17_KEPLER
Kepler-18d     2455228.6133   	0.0012         	space          	Kepler-18d_247_2010-02-01_KEPLER
Kepler-18d     2455258.33251  	0.0008         	space          	Kepler-18d_249_2010-03-02_KEPLER
Kepler-18d     2455273.19166  	0.00097        	space          	Kepler-18d_250_2010-03-17_KEPLER
Kepler-18d     2455288.0519   	0.00061        	space          	Kepler-18d_251_2010-04-01_KEPLER
Kepler-18d     2455302.91327  	0.00097        	space          	Kepler-18d_252_2010-04-16_KEPLER
Kepler-18d     2455317.77109  	0.00073        	space          	Kepler-18d_253_2010-05-01_KEPLER
Kepler-18d     2455332.6293   	0.0014         	space          	Kepler-18d_254_2010-05-16_KEPLER
Kepler-18d     2455347.4871   	0.00087        	space          	Kepler-18d_255_2010-05-30_KEPLER
Kepler-18d     2455362.3443   	0.00092        	space          	Kepler-18d_256_2010-06-14_KEPLER
Kepler-18d     2455377.2015   	0.0014         	space          	Kepler-18d_257_2010-06-29_KEPLER
Kepler-18d     2455392.0645   	0.0016         	space          	Kepler-18d_258_2010-07-14_KEPLER
Kepler-18d     2455406.9192   	0.0011         	space          	Kepler-18d_259_2010-07-29_KEPLER
Kepler-18d     2455421.7776   	0.001          	space          	Kepler-18d_260_2010-08-13_KEPLER
